count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean,state
77.0,78.0,Food Sales,200000.0,14500000.0,116.0,14.5425813123,111.0,126.0,175.0,117.987012987,OH
72.0,23.8,Office - Uncategorized,50000.0,100000.0,70.6959357568,41.9501021904,60.0493221582,88.3290815006,201.589456325,83.7564254392,OH
78.0,31.1219836937,Office - Uncategorized,100000.0,200000.0,63.6219730915,41.7955251311,52.3046422566,74.129272829,374.0,70.1304924068,OH
42.0,50.6757369003,Residential - Unknown,0.0,1000.0,158.976776909,46.8859707428,125.922178252,186.833288048,289.358591023,156.550139891,OH
143.0,6.23717610565,Single Family - Detached,1000.0,2000.0,66.5834665364,55.2025779537,46.2741317099,91.0733391338,484.210456601,75.0819056288,OH
102.0,15.7,Retail - Uncategorized,5000.0,10000.0,93.05,36.1529031528,75.8694902446,113.720501551,204.4,95.4324353183,OH
89.0,28.8102606757,Office - Bank or other financial,5000.0,10000.0,83.5102951404,34.8172151014,64.6995251972,99.2167929731,231.948663456,85.9029452434,OH
98.0,289.91545306,Food Service - Restaurant or cafeteria,2000.0,5000.0,443.145769298,89.0691642467,384.18594396,521.125533699,707.650840285,453.973599979,OH
0.0,,Single Family - Uncategorized,0.0,1000.0,,,,,,,OH
82.0,21.0,Retail - Uncategorized,100000.0,200000.0,48.9177597508,15.113063285,35.2853291636,57.3009691064,90.8409095254,47.494240716,OH
43.0,3.5603938415,Single Family - Detached,5000.0,10000.0,28.6474321778,21.714926773,11.9999671529,37.1396324651,110.108175268,29.2966639811,OH
22.0,25.147826087,Service - Post office or postal center,20000.0,50000.0,64.941868899,26.9599105728,50.0014612491,87.0172906342,146.178438662,68.572492733,OK
0.0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,,OK
32.0,207.648044693,Food Service - Uncategorized,1000.0,2000.0,321.161467565,48.6370762551,291.06129011,346.384797893,420.946111111,321.221597633,OK
95.0,35.5698828115,Retail - Uncategorized,10000.0,20000.0,126.893666868,24.8388006865,110.632854321,146.627639923,181.401653612,128.324541536,OK
0.0,,Education - Elementary or middle school,20000.0,50000.0,,,,,,,OK
0.0,,Lodging - Dormitory or fraternity/sorority,20000.0,50000.0,,,,,,,OK
0.0,,Food Sales,50000.0,100000.0,,,,,,,OK
26.0,48.9050541399,Retail - Uncategorized,20000.0,50000.0,62.9892255539,13.9787327932,55.0071981144,75.75,96.0,66.3172796173,OK
41.0,37.504950495,Service - Post office or postal center,10000.0,20000.0,68.3684210526,24.477227493,52.0548780488,84.0921985816,133.016806723,71.4062767636,OK
11.0,37.7740316472,Education - Elementary or middle school,50000.0,100000.0,46.1430922448,6.52615182346,44.7931394818,49.5939686881,60.5643201681,47.6733914259,OK
56.0,91.0,Food Sales,100000.0,200000.0,114.0,12.7617529228,105.0,125.0,143.0,115.214285714,OK
11.0,46.2119164619,Office - Uncategorized,100000.0,200000.0,84.4740259501,38.0381120836,62.7251204738,92.0062923614,184.561512027,84.7106665619,OK
0.0,,Commercial - Uncategorized,200000.0,14500000.0,,,,,,,OK
24.0,20.9436114119,Retail - Uncategorized,50000.0,100000.0,42.9883705965,14.0244800607,40.5371739732,47.4711972699,102.0,44.9635071676,OK
20.0,194.0,Grocery store or food market,20000.0,50000.0,224.0,40.1771471919,210.0,237.519818829,383.457039522,231.174173231,OK
19.0,10.8454869478,Single Family - Detached,2000.0,5000.0,47.5762868151,17.6557247916,28.4798600065,60.3333599472,67.6823271652,42.7587564719,OK
22.0,104.0,Food Sales,200000.0,14500000.0,117.0,10.2061012225,111.5,122.75,147.0,118.545454545,OK
17.0,34.0194628516,Office - Uncategorized,50000.0,100000.0,59.7064511853,37.756409247,49.0765748409,72.7680608365,169.296422487,72.553690672,OK
0.0,,Multifamily - Uncategorized,20000.0,50000.0,,,,,,,OK
0.0,,Apartment Unit,0.0,1000.0,,,,,,,OK
0.0,,Office - Uncategorized,10000.0,20000.0,,,,,,,OK
37.0,1.74612879188,Single Family - Detached,1000.0,2000.0,74.7003762096,194.539898312,52.2623493396,113.316205607,785.360944295,143.01149175,OK
12.0,38.6657327803,Retail - Big Box (> 50K sf),50000.0,100000.0,47.8977436826,11.3290037149,43.0957073743,53.2776235767,72.0,50.6989299729,OK
11.0,29.6370948152,Office - Uncategorized,20000.0,50000.0,68.8790322581,87.3813538077,46.7525243468,125.69490108,305.732600733,106.583483333,OK
11.0,15.1718609547,Retail - Uncategorized,100000.0,200000.0,29.0,25.9810716866,26.3067855931,49.6910862453,91.7267450043,41.6592014713,OK
64.0,27.1210746392,Education - Uncategorized,50000.0,100000.0,55.1252972281,17.0571044922,48.1186188933,62.3743463653,146.235549515,56.1426142944,OR
106.0,182.081065431,Food Service - Uncategorized,1000.0,2000.0,266.987512821,56.0311191267,250.749859551,293.143738095,560.804615385,280.693400412,OR
28.0,31.6112499565,Education - High school,50000.0,100000.0,51.7578725696,23.3199296456,42.088431124,63.3388006146,150.135100991,56.7272046189,OR
68.0,24.3431928164,Retail - Uncategorized,10000.0,20000.0,93.9846266206,27.7565945962,84.2201185931,108.734097637,184.001381818,94.73237016,OR
200.0,1.8381472159,Education - Elementary or middle school,20000.0,50000.0,45.747142872,17.940438173,37.8550345329,55.2365560304,133.851219107,48.4058885959,OR
52.0,23.7939961015,Office - Uncategorized,200000.0,14500000.0,55.9233260746,17.3117034386,42.6648387931,63.7752557209,100.897158924,54.6968549534,OR
0.0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,,OR
23.0,18.2214050216,Education - High school,100000.0,200000.0,50.0585630289,20.3989060323,40.4367593202,71.3624403248,90.7743517954,55.7728159063,OR
56.0,15.4689331055,Retail - Uncategorized,20000.0,50000.0,49.5199267002,15.5731606078,44.6676585968,58.1623180977,98.9983794733,50.0950637566,OR
23.0,40.8273809524,Service - Post office or postal center,10000.0,20000.0,66.6310679612,28.4764314259,57.4162691314,84.17265625,155.231707317,75.2356467753,OR
303.0,14.7349864381,Education - Elementary or middle school,50000.0,100000.0,42.0366472012,15.6572444406,35.3412092023,51.3386361545,131.436826685,45.135081873,OR
13.0,15.0418807863,Education - Elementary or middle school,10000.0,20000.0,46.5991731715,19.4091364906,38.808619273,59.2006772997,88.5405080732,46.5782156205,OR
54.0,22.3461279213,Office - Uncategorized,100000.0,200000.0,55.2097474753,13.852629784,45.2843671906,63.8500075069,84.5909837592,53.5392282499,OR
27.0,12.735742741,Commercial - Uncategorized,200000.0,14500000.0,22.0255123308,15.8741973213,17.0431029094,39.0012550652,63.0616373177,29.9085935927,OR
0.0,,Single Family - Uncategorized,2000.0,5000.0,,,,,,,OR
54.0,15.5105453652,Education - High school,200000.0,14500000.0,50.5609033264,15.8980181293,40.4651931808,61.7026325722,90.8429484086,51.6988222522,OR
23.0,19.0,Retail - Uncategorized,50000.0,100000.0,35.6530910847,9.43601094959,32.8855907821,41.1126629388,62.7313116934,37.6152737009,OR
55.0,1.21392271484,Single Family - Detached,2000.0,5000.0,28.9066960532,15.0579915523,22.2059125008,36.5421407315,78.4507177766,30.4316684254,OR
82.0,3.37640449438,Office - Uncategorized,50000.0,100000.0,52.8327659231,13.4265240406,47.5746535086,60.4317316231,108.407291621,54.1233254798,OR
19.0,168.976491228,Food Service - Uncategorized,2000.0,5000.0,243.513317191,53.6052961712,199.614060559,281.317024855,362.451,245.351859501,OR
63.0,23.1092859158,Education - Elementary or middle school,100000.0,200000.0,42.074210517,11.6588099193,35.4652395751,49.7709704911,79.3599044759,43.4603432696,OR
48.0,14.035622813,Single Family - Detached,1000.0,2000.0,38.6077522089,18.0796723403,29.3959125791,50.648663722,94.6838727716,42.5545341953,OR
32.0,9.35185185185,Office - Uncategorized,20000.0,50000.0,56.7833263548,33.0963387535,41.4252989453,77.9939525512,144.894878706,62.3733466075,OR
0.0,,Single Family - Uncategorized,0.0,1000.0,,,,,,,OR
29.0,21.0,Retail - Uncategorized,100000.0,200000.0,51.3894351005,18.1525556589,31.8194199858,56.4800842786,103.116797086,47.6244580714,OR
95.0,9.5619047619,Service - Post office or postal center,10000.0,20000.0,79.9523809524,39.7354774626,64.748661909,102.223636364,318.4,84.2849555977,PA
118.0,21.6743658053,Education - Uncategorized,50000.0,100000.0,71.3476848841,27.7708937607,54.5860918249,87.3722078572,197.416891881,74.4433804711,PA
184.0,8.87568306011,Retail - Uncategorized,10000.0,20000.0,94.6769032461,35.4943657226,65.217521047,114.695673166,201.3,94.320936822,PA
55.0,11.7155390137,Health Care - Inpatient,200000.0,14500000.0,213.410108169,88.5380987627,157.405447745,265.521070208,437.271403097,219.611396152,PA
225.0,11.0000647629,Office - Uncategorized,200000.0,14500000.0,72.8702999735,47.9237540542,60.7453330315,87.9104596498,411.556601088,81.2067921151,PA
61.0,14.1063366136,Commercial - Uncategorized,200000.0,14500000.0,28.6687236797,27.6955211777,22.2600510828,36.7331392457,204.288021014,35.7530411422,PA
5185.0,4.14938815747,Single Family - Uncategorized,1000.0,2000.0,63.9201518397,34.2347726065,43.3623424934,87.2019505025,408.779248555,68.3863241814,PA
137.0,21.2,Retail - Uncategorized,20000.0,50000.0,59.5740024003,19.6547523852,52.3631726367,74.7019750865,121.0,65.1734981151,PA
56.0,56.7105061686,Grocery store or food market,50000.0,100000.0,204.696896644,54.860201452,172.557771835,258.016667782,307.771354579,209.203266593,PA
65.0,17.8363000049,Education - Elementary or middle school,50000.0,100000.0,55.8400759872,12.4980980917,46.2683233327,60.4952555782,81.8327985102,53.8825281556,PA
89.0,85.0,Food Sales,100000.0,200000.0,123.0,19.3709224185,115.0,137.0,230.0,125.831460674,PA
245.0,45.9287088735,Office - Bank or other financial,2000.0,5000.0,108.812306749,54.5099709867,89.041711023,134.728727929,536.730909168,118.766914624,PA
72.0,5.85097742195,Office - Uncategorized,20000.0,50000.0,67.0773261925,62.8366568299,54.2069695597,82.8727192438,324.731740015,83.9430862149,PA
167.0,8.88644123239,Office - Uncategorized,100000.0,200000.0,71.0070562359,81.2910965586,58.4804559935,85.1051085403,564.534808009,96.5610104412,PA
94.0,31.3901930099,Food Service - Uncategorized,1000.0,2000.0,307.065067568,59.4716721396,271.448050936,344.351712526,459.002873563,308.827803473,PA
3301.0,1.89297820435,Single Family - Uncategorized,2000.0,5000.0,48.2244685531,22.8681025683,34.9378262499,63.8574315156,185.806394266,50.9992988074,PA
104.0,23.5099705646,Retail - Uncategorized,50000.0,100000.0,43.310040571,11.8742237721,37.7393446975,49.2698196985,103.0,44.7748429918,PA
122.0,3.31060320238,Single Family - Detached,2000.0,5000.0,20.7940503334,61.4537306897,13.5217740837,38.5616323151,537.715792869,35.5719376065,PA
210.0,15.3818421128,Office - Uncategorized,50000.0,100000.0,63.2136142369,88.4412273334,51.6011587485,111.784714117,886.5,95.0495735198,PA
252.0,3.0,Retail - Uncategorized,2000.0,5000.0,109.35,54.4898166867,87.475,139.6,498.4,115.936595759,PA
102.0,1.2,Retail - Uncategorized,5000.0,10000.0,89.0837994723,48.9749390022,64.05,109.55,293.9,90.902425064,PA
81.0,13.3653236825,Office - Bank or other financial,5000.0,10000.0,74.3868748486,36.0515501921,58.9989075953,93.5436938601,256.801985628,79.7542338811,PA
78.0,231.351680975,Food Service - Restaurant or cafeteria,2000.0,5000.0,420.968798975,76.1977424671,367.881307428,460.56601809,609.48914194,421.429744962,PA
297.0,13.2393089853,Single Family - Uncategorized,0.0,1000.0,97.8574725928,48.3207613016,63.6970781796,124.69503865,279.224126503,99.2892748794,PA
62.0,22.0,Retail - Uncategorized,100000.0,200000.0,46.2594418924,16.321348059,33.6830522238,60.5544530465,82.0055672583,47.8239752796,PA
0.0,,Education - Elementary or middle school,200000.0,14500000.0,,,,,,,PR
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,PR
0.0,,Office - Government,1000.0,2000.0,,,,,,,PR
0.0,,Transportation Terminal,20000.0,50000.0,,,,,,,PR
24.0,25.731499674,Retail - Uncategorized,10000.0,20000.0,156.469513264,44.0721996826,130.896084234,177.173415847,229.279956117,149.486113471,PR
0.0,,Health Care - Inpatient,200000.0,14500000.0,,,,,,,PR
0.0,,Office - Uncategorized,10000.0,20000.0,,,,,,,PR
0.0,,Retail - Uncategorized,200000.0,14500000.0,,,,,,,PR
0.0,,Service - Post office or postal center,200000.0,14500000.0,,,,,,,PR
0.0,,Grocery store or food market,1000.0,2000.0,,,,,,,PR
0.0,,Office - Government,20000.0,50000.0,,,,,,,PR
0.0,,Retail - Uncategorized,20000.0,50000.0,,,,,,,PR
0.0,,Service - Post office or postal center,10000.0,20000.0,,,,,,,PR
0.0,,Commercial - Other,2000.0,5000.0,,,,,,,PR
0.0,,Service - Other service,5000.0,10000.0,,,,,,,PR
0.0,,Commercial - Uncategorized,200000.0,14500000.0,,,,,,,PR
0.0,,Service - Post office or postal center,2000.0,5000.0,,,,,,,PR
0.0,,Parking Garage,100000.0,200000.0,,,,,,,PR
0.0,,Warehouse - Distribution or Shipping center,200000.0,14500000.0,,,,,,,PR
0.0,,Office - Bank or other financial,1000.0,2000.0,,,,,,,PR
0.0,,Office - Government,5000.0,10000.0,,,,,,,PR
0.0,,Education - Elementary or middle school,100000.0,200000.0,,,,,,,PR
0.0,,Office - Government,2000.0,5000.0,,,,,,,PR
0.0,,Retail - Uncategorized,5000.0,10000.0,,,,,,,PR
0.0,,Office - Uncategorized,1000.0,2000.0,,,,,,,PR
0.0,,Apartment Unit,1000.0,2000.0,,,,,,,RI
27.0,53.6987384319,Retail - Uncategorized,10000.0,20000.0,113.073153576,31.3341803105,101.966704778,127.670225325,188.015554166,113.836028365,RI
13.0,9.6315803773,Education - Elementary or middle school,20000.0,50000.0,50.0427078508,13.4497582584,43.173174821,52.8677297671,69.4731070293,47.0280834348,RI
0.0,,Public Safety - Courthouse,20000.0,50000.0,,,,,,,RI
0.0,,Commercial - Unknown,2000.0,5000.0,,,,,,,RI
0.0,,Office - Uncategorized,200000.0,14500000.0,,,,,,,RI
0.0,,Commercial - Unknown,10000.0,20000.0,,,,,,,RI
15.0,34.970353857,Retail - Uncategorized,20000.0,50000.0,53.4663774361,12.3425585273,51.2054830174,57.7200130151,91.0,56.1981988368,RI
10.0,39.0792079208,Service - Post office or postal center,10000.0,20000.0,91.2633426966,26.4214098128,73.3683205058,106.889689441,128.866197183,88.8639331626,RI
0.0,,Commercial - Other,2000.0,5000.0,,,,,,,RI
0.0,,Education - Elementary or middle school,50000.0,100000.0,,,,,,,RI
0.0,,Food Sales,100000.0,200000.0,,,,,,,RI
0.0,,Office - Uncategorized,100000.0,200000.0,,,,,,,RI
11.0,212.750445633,Food Service - Uncategorized,1000.0,2000.0,280.098432602,42.9141587535,273.500757129,305.826666667,377.058823529,292.86264334,RI
0.0,,Single Family - Uncategorized,2000.0,5000.0,,,,,,,RI
0.0,,Education - High school,200000.0,14500000.0,,,,,,,RI
0.0,,Retail - Uncategorized,50000.0,100000.0,,,,,,,RI
20.0,3.33291694871,Single Family - Detached,2000.0,5000.0,20.0939965902,12.0678616301,9.03897765873,29.9838009323,41.4780900682,20.6330038949,RI
0.0,,Public Safety - Courthouse,100000.0,200000.0,,,,,,,RI
0.0,,Apartment Unit,0.0,1000.0,,,,,,,RI
0.0,,Education - Elementary or middle school,100000.0,200000.0,,,,,,,RI
0.0,,Retail - Big Box (> 50K sf),50000.0,100000.0,,,,,,,RI
0.0,,Commercial - Other,0.0,1000.0,,,,,,,RI
0.0,,Office - Uncategorized,20000.0,50000.0,,,,,,,RI
0.0,,Office - Uncategorized,2000.0,5000.0,,,,,,,RI
21.0,36.8034188034,Service - Post office or postal center,20000.0,50000.0,52.192139738,18.3738786275,49.3632653061,60.1641791045,127.907407407,56.5349578085,SC
23.0,230.224444444,Food Service - Uncategorized,1000.0,2000.0,335.0825,47.1466130573,302.983204846,376.074535714,427.183571429,338.194063328,SC
108.0,34.9,Retail - Uncategorized,10000.0,20000.0,100.795574379,22.1154887996,95.2234989864,115.765562442,163.282039608,105.949407015,SC
0.0,,Health Care - Inpatient,200000.0,14500000.0,,,,,,,SC
12.0,20.35150919,Office - Uncategorized,200000.0,14500000.0,48.6132542685,14.2755497875,38.5768261889,58.3817092775,67.0868824396,47.2148944174,SC
38.0,35.1900870587,Retail - Uncategorized,20000.0,50000.0,57.0890326724,14.5065571657,49.3334630916,69.5217236467,97.0,60.6714930277,SC
52.0,19.3904109589,Service - Post office or postal center,10000.0,20000.0,55.4175849403,33.449229298,47.8238496555,61.0808775972,267.181208054,60.1257027793,SC
0.0,,Commercial - Uncategorized,100000.0,200000.0,,,,,,,SC
31.0,17.9787014336,Education - Elementary or middle school,50000.0,100000.0,43.7312179452,8.96310488418,36.2128365544,46.4723434239,54.8727772531,41.3636752046,SC
45.0,86.0,Food Sales,100000.0,200000.0,102.0,10.2231664035,94.0,108.0,124.0,102.177777778,SC
31.0,12.1907387444,Office - Uncategorized,100000.0,200000.0,55.0806732913,22.2998684335,48.2515956562,66.6441637805,105.205869902,55.3915885902,SC
10.0,23.8243669417,Commercial - Uncategorized,200000.0,14500000.0,38.3653225902,38.2937422705,26.5981366919,93.9518762477,121.332685312,57.4028841841,SC
28.0,36.0090019675,Retail - Uncategorized,50000.0,100000.0,41.1977639508,6.67058601495,38.7125826131,46.3563998306,67.7546481788,42.9834672821,SC
18.0,15.3592442277,Grocery store or food market,20000.0,50000.0,151.925546425,67.4545505223,140.010553964,166.324528107,331.004844444,165.711875618,SC
26.0,11.6493627292,Single Family - Detached,2000.0,5000.0,24.5173436394,17.5759401181,20.7849359232,32.81439839,84.4335547467,29.9040210639,SC
32.0,83.0,Food Sales,200000.0,14500000.0,102.5,14.0859973939,96.75,112.25,147.0,105.1875,SC
30.0,26.838362186,Office - Uncategorized,50000.0,100000.0,52.7057362352,28.7366823394,42.6362212592,78.3828175977,167.245303867,62.0087345591,SC
0.0,,Food Service - Uncategorized,2000.0,5000.0,,,,,,,SC
0.0,,Apartment Unit,0.0,1000.0,,,,,,,SC
16.0,27.3439756881,Education - Elementary or middle school,100000.0,200000.0,42.5394621515,6.48254829926,38.6336541913,45.4003974912,50.7490954972,41.2112014335,SC
26.0,5.0027111743,Single Family - Detached,1000.0,2000.0,36.7719730699,16.0855031669,30.210023971,47.8034593209,80.4697509232,39.5608820848,SC
13.0,38.1244336995,Retail - Big Box (> 50K sf),50000.0,100000.0,40.050613175,4.36056026594,38.848314323,45.1731508971,51.1914599856,42.3274009698,SC
0.0,,Retail - Uncategorized,5000.0,10000.0,,,,,,,SC
90.0,124.068533516,Food Service - Restaurant or cafeteria,2000.0,5000.0,646.819143341,141.000574973,587.029236266,756.782173778,967.581026135,660.915093336,SC
13.0,22.0,Retail - Uncategorized,100000.0,200000.0,55.0845090267,14.416984173,38.0720818287,59.146110653,67.2639201807,48.0255412701,SC
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,SD
16.0,28.7246376812,Education - Other classroom,50000.0,100000.0,38.847205218,6.50177745294,35.9972915704,42.6550167888,52.1245232301,39.0696396248,SD
14.0,106.131430746,Retail - Uncategorized,10000.0,20000.0,145.300768014,22.5431349449,122.240523439,155.720102646,178.973235294,140.707765004,SD
0.0,,Education - Elementary or middle school,20000.0,50000.0,,,,,,,SD
0.0,,Education - Other classroom,1000.0,2000.0,,,,,,,SD
0.0,,Commercial - Other,5000.0,10000.0,,,,,,,SD
0.0,,Education - Other classroom,20000.0,50000.0,,,,,,,SD
0.0,,Retail - Uncategorized,20000.0,50000.0,,,,,,,SD
0.0,,Service - Post office or postal center,10000.0,20000.0,,,,,,,SD
15.0,26.0913086795,Education - Elementary or middle school,50000.0,100000.0,36.8338444127,5.48240466928,33.8868361065,39.2267604916,48.6077612411,36.8440821942,SD
0.0,,Food Sales,100000.0,200000.0,,,,,,,SD
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,SD
0.0,,Retail - Uncategorized,50000.0,100000.0,,,,,,,SD
30.0,3.64086325349,Single Family - Detached,2000.0,5000.0,33.4918190988,49.9965086189,20.7470527703,46.7430657712,276.588398733,43.7414813328,SD
0.0,,Food Sales,200000.0,14500000.0,,,,,,,SD
0.0,,Apartment Unit,0.0,1000.0,,,,,,,SD
0.0,,Education - Elementary or middle school,100000.0,200000.0,,,,,,,SD
11.0,9.91642063309,Single Family - Detached,1000.0,2000.0,57.2503041009,24.5624573801,29.9562716177,67.6759350749,78.5828206018,48.4666726067,SD
0.0,,Education - Other classroom,5000.0,10000.0,,,,,,,SD
0.0,,Office - Uncategorized,20000.0,50000.0,,,,,,,SD
0.0,,Education - Other classroom,100000.0,200000.0,,,,,,,SD
0.0,,Single Family - Attached,2000.0,5000.0,,,,,,,SD
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,SD
0.0,,Single Family - Detached,5000.0,10000.0,,,,,,,SD
0.0,,Commercial - Other,10000.0,20000.0,,,,,,,SD
30.0,32.6301886792,Service - Post office or postal center,20000.0,50000.0,61.4304145516,22.2833397319,53.376138982,76.6891280436,126.619354839,67.9136109347,TN
16.0,73.6585494427,Grocery store or food market,50000.0,100000.0,176.050682186,55.4100023764,166.452485227,179.089573755,359.029878015,177.550739075,TN
43.0,153.464500256,Food Service - Uncategorized,1000.0,2000.0,301.646486486,71.2834987122,261.087554495,353.850898272,610.72,314.217639072,TN
20.0,21.6553828451,Apartment Unit,1000.0,2000.0,39.2151294251,16.5747784107,32.3546151521,48.7949715386,93.298775747,42.6312105467,TN
245.0,40.3821026626,Retail - Uncategorized,10000.0,20000.0,114.566236811,21.2540733819,103.124312928,127.694782609,200.234010907,117.215437309,TN
16.0,135.792588795,Health Care - Inpatient,200000.0,14500000.0,188.186071117,38.7288512787,157.999037674,209.88735477,276.816804041,190.378709396,TN
16.0,10.6620689655,Office - Uncategorized,10000.0,20000.0,55.7402557113,61.9949760682,39.2574788607,126.682330827,227.530378758,80.1506995679,TN
47.0,23.6621480157,Office - Uncategorized,200000.0,14500000.0,63.0335671875,89.2344656013,49.7041680275,81.6677057013,646.781150884,78.8750590473,TN
54.0,27.0,Retail - Uncategorized,20000.0,50000.0,54.5299619823,18.0977005181,45.1552714479,67.0,107.096200496,58.1417140769,TN
64.0,35.5076923077,Service - Post office or postal center,10000.0,20000.0,68.6443180816,24.6675496639,57.3597088395,82.9554385965,187.694805195,72.6624647561,TN
10.0,77.3535416667,Commercial - Other,2000.0,5000.0,100.506836389,15.0671019918,89.8192414556,106.081988205,130.984972091,99.415517237,TN
79.0,88.0,Food Sales,100000.0,200000.0,109.0,31.7231359028,101.5,116.0,371.0,113.721518987,TN
57.0,20.9175564594,Office - Uncategorized,100000.0,200000.0,66.2846560107,33.6429237222,55.559434697,80.3571961052,232.152348993,72.7614521087,TN
24.0,8.11088307221,Commercial - Uncategorized,200000.0,14500000.0,30.2072734556,19.7976768021,22.8032512914,40.0955822582,112.970004274,32.9730906011,TN
46.0,31.5358589197,Retail - Uncategorized,50000.0,100000.0,42.2569924477,29.4325927767,39.5014007581,45.916871632,191.966490726,49.2344249384,TN
110.0,6.22880166039,Single Family - Detached,2000.0,5000.0,30.9516998243,13.383577367,22.0226356756,39.6350416296,75.604979738,31.6581392537,TN
45.0,91.0,Food Sales,200000.0,14500000.0,105.0,10.2505481499,99.0,113.0,133.0,106.288888889,TN
27.0,9.80708425712,Office - Uncategorized,50000.0,100000.0,59.7274401473,44.7587779901,49.5165714394,94.8343854744,179.057833275,76.3750291612,TN
19.0,114.178619116,Food Service - Uncategorized,2000.0,5000.0,228.517600575,173.051130057,199.051737734,308.773503658,942.395513774,275.736501752,TN
36.0,11.5254279192,Apartment Unit,0.0,1000.0,43.6543599188,28.4823183185,32.8949501404,65.8581531548,122.993761903,51.9306904239,TN
66.0,16.9174962345,Single Family - Detached,1000.0,2000.0,46.3646880819,19.1997731619,35.2887886181,63.869686885,105.606166645,49.7343930929,TN
19.0,32.0309886575,Retail - Big Box (> 50K sf),50000.0,100000.0,44.370998768,5.73445600637,41.7092067635,48.6570405881,53.3483471367,44.2749565031,TN
126.0,33.059514629,Food Service - Restaurant or cafeteria,2000.0,5000.0,617.0293208,155.134235126,460.882998361,670.752533883,945.257215492,578.006935616,TN
30.0,14.2308434539,Retail - Uncategorized,100000.0,200000.0,59.2072686055,27.0327107789,37.3577122705,72.6813283123,156.127517007,56.7481785552,TN
16.0,4.87854938241,Single Family - Detached,5000.0,10000.0,27.9573898522,10.3385498425,24.4871501739,33.6748423999,51.0304935906,29.7721906516,TN
147.0,16.0739130435,Service - Post office or postal center,20000.0,50000.0,50.325,17.1026048562,42.1267911819,61.157549505,129.033333333,52.9009850439,TX
0.0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,,TX
161.0,21.3516067832,Education - Other classroom,50000.0,100000.0,48.8164173247,26.634017973,33.5426457559,69.4448692679,181.276439903,54.0294628077,TX
659.0,35.4655438347,Retail - Uncategorized,10000.0,20000.0,114.676617291,21.287656043,103.62087379,132.261367591,193.061013809,118.588033323,TX
722.0,1.6552718295,Office - Uncategorized,200000.0,14500000.0,59.611559037,24.741133795,48.2199748966,69.2171138259,359.756839912,60.2958385984,TX
0.0,,Multifamily - Uncategorized,5000.0,10000.0,,,,,,,TX
192.0,19.3687321387,Single Family - Uncategorized,1000.0,2000.0,45.4837793253,20.2297215467,38.5693668966,52.5739640679,261.161536845,47.3751246717,TX
166.0,4.0,Retail - Uncategorized,20000.0,50000.0,65.0,18.9998971267,51.5995697978,76.0,128.778072372,63.7437153501,TX
137.0,14.7058823529,Service - Post office or postal center,10000.0,20000.0,56.0148148148,43.9510227579,44.2512820513,69.4146341463,490.684210526,62.0413419636,TX
145.0,12.2054378456,Education - Elementary or middle school,50000.0,100000.0,36.1932327383,16.6646005741,32.3490611326,40.0182760848,174.365177214,38.1279014611,TX
202.0,74.0,Food Sales,100000.0,200000.0,107.0,12.0951924381,100.0,115.0,158.0,108.069306931,TX
376.0,1.14933387384,Office - Uncategorized,100000.0,200000.0,63.17134698,28.442471714,55.0475496765,72.477466345,247.96864061,66.7987390622,TX
198.0,3.63553530752,Food Service - Uncategorized,1000.0,2000.0,295.5125,49.3120298861,266.323781516,327.2703125,434.31211916,295.751684958,TX
125.0,12.9282564156,Single Family - Uncategorized,2000.0,5000.0,35.7205645293,14.6236961081,29.4280798924,43.7414557342,112.644367915,37.7771686546,TX
139.0,10.9617500183,Retail - Uncategorized,50000.0,100000.0,44.948289157,14.926218744,41.3818462501,49.9562096552,175.306586287,47.1374382311,TX
223.0,7.08909097172,Single Family - Detached,2000.0,5000.0,33.8169702372,31.8982719077,25.4379367701,45.4557765821,363.305206537,39.0723142019,TX
183.0,76.0,Food Sales,200000.0,14500000.0,106.0,11.2185855821,100.0,113.0,145.0,106.978142077,TX
171.0,6.66546323458,Office - Uncategorized,50000.0,100000.0,59.9901105067,40.2802577674,46.6241438489,72.8302125915,401.907073081,66.6400660781,TX
57.0,189.51142355,Food Service - Uncategorized,2000.0,5000.0,257.316,123.784221836,229.961468722,282.468,998.77052898,283.124272509,TX
95.0,18.6785519918,Retail - Uncategorized,100000.0,200000.0,56.4341096037,19.9545458383,36.0,67.5925633735,103.428195907,53.7972771808,TX
159.0,7.65526443929,Single Family - Detached,1000.0,2000.0,52.1664567382,22.4764767074,36.5629538507,65.6456938172,144.179136512,53.4470062094,TX
0.0,,Multifamily - Uncategorized,200000.0,14500000.0,,,,,,,TX
80.0,20.3158580156,Education - Other classroom,100000.0,200000.0,42.4155914358,41.3903473105,30.4681852053,62.4681972518,372.516349781,51.1888112676,TX
15.0,25.6141188821,Single Family - Uncategorized,0.0,1000.0,55.9266327045,18.0376296573,46.9056018676,65.1545852277,94.294339733,55.4883106675,TX
